CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerSchoolID
314,1,3300,"6-7(A,C,E,G)",1435
505,1,3300,"10-11(A,C,G)",1435
603,1,3300,"4-5(A,C,E,G)",1435
855,4,3300,"12-13(B,D,F)",1435
981,41,3301,"8(A,C,E,G)",1435
983,41,3302,"8(A,C,E,G)",1435
1105,11,3300,12-13(E),1435
213,3,3300,"4-5(B,D,F,H)",1435
480,3,3300,"2-3(A,C,E,G)",1435
505L,1,3300,10-11(E),1435
925,11,3300,12-13(A),1435
982,32,3301,"7(B,D,F,H)",1435
984,32,3302,"7(B,D,F,H)",1435
HR,7,3300,1(A-H),1435
100,5,3300,"12-13(A,C,E,G)",1436
1001,1,3300,"2-3(A,C,E,G)",1436
312,1,3300,"8(A-H) 9(A,C,E,G)",1436
402,3,3300,"6-7(A,C,E,G)",1436
601,8,3300,"6-7(B,D,F,H)",1436
925,2,3300,2-3(H),1436
981,22,3301,"5(A,C,E,G)",1436
983,22,3302,"5(A,C,E,G)",1436
1105,2,3300,2-3(D),1436
204,2,3300,"10(B,D,F,H) 11(A-H)",1436
501,3,3300,"12-13(B,D,F,H)",1436
982,42,3301,"9(B,D,F,H)",1436
984,42,3302,"9(B,D,F,H)",1436
HR,8,3300,1(A-H),1436
1199,2,3300,"2-3(B,F)",1436
310,10,3300,"12-13(B,D,F,H)",1437
100,4,3300,"8-9(A,C,E,G)",1437
1001,9,3300,"10-11(A,C,E,G)",1437
1199,5,3300,"6-7(A,E)",1437
480,3,3300,"2-3(A,C,E,G)",1437
1105,5,3300,6-7(C),1437
202,10,3300,"10-11(B,D,F,H)",1437
506,4,3300,"2-3(B,D,F)",1437
506L,4,3300,2-3(H),1437
601,8,3300,"6-7(B,D,F,H)",1437
925,5,3300,6-7(G),1437
981,22,3301,"5(A,C,E,G)",1437
982,22,3301,"5(B,D,F,H)",1437
983,22,3302,"5(A,C,E,G)",1437
984,42,3302,"9(B,D,F,H)",1437
HR,9,3300,1(A-H),1437
1105,4,3300,4-5(F),1438
213,2,3300,"6-7(A,C,E,G)",1438
407,1,3300,"4-5(A,C,E,G)",1438
505,3,3300,"12-13(C,E,G)",1438
603,3,3300,"8-9(B,D,F,H)",1438
981,41,3301,"8(A,C,E,G)",1438
983,41,3302,"8(A,C,E,G)",1438
984,32,3302,"7(B,D,F,H)",1438
100,12,3300,"12-13(B,D,F,H)",1438
1001,9,3300,"10-11(A,C,E,G)",1438
1199,4,3300,"4-5(D,H)",1438
310,12,3300,"2-3(B,D,F,H)",1438
505L,3,3300,12-13(A),1438
925,4,3300,4-5(B),1438
982,51,3301,"10(B,D,F,H)",1438
HR,10,3300,1(A-H),1438
1001,11,3300,"12-13(A,C,E,G)",1439
202,10,3300,"10-11(B,D,F,H)",1439
491,2,3300,"4-5(B,D,F,H)",1439
601,6,3300,"2-3(B,D,F,H)",1439
802,1,3300,"4-5(A,C,E,G)",1439
925,12,3300,12-13(B),1439
982,42,3301,"9(B,D,F,H)",1439
983,52,3302,"11(A,C,E,G)",1439
100,9,3300,"6-7(B,D,F,H)",1439
1105,12,3300,12-13(F),1439
312,1,3300,"8(A-H) 9(A,C,E,G)",1439
501,1,3300,"6-7(A,C,E,G)",1439
806,2,3300,"14(B,D,F,H)",1439
981,52,3301,"11(A,C,E,G)",1439
984,42,3302,"9(B,D,F,H)",1439
HR,1,3300,1(A-H),1439
1199,98,3300,"2-3(A,C,E,G)",1439
1001,12,3300,"12-13(B,D,F,H)",1440
100,13,3300,"2-3(A,C,E,G)",1440
1105,9,3300,10-11(C),1440
1199,9,3300,"10-11(A,E)",1440
310,2,3300,"4-5(A,C,E,G)",1440
506,5,3300,"6-7(A,E,G)",1440
506L,5,3300,6-7(C),1440
925,9,3300,10-11(G),1440
982,42,3301,"9(B,D,F,H)",1440
983,42,3302,"9(A,C,E,G)",1440
208,6,3300,"2-3(B,D,F,H)",1440
402,9,3300,"6-7(B,D,F,H)",1440
601,10,3300,"10-11(B,D,F,H)",1440
981,42,3301,"9(A,C,E,G)",1440
984,41,3302,"8(B,D,F,H)",1440
HR,2,3300,1(A-H),1440
601,11,3300,"12-13(B,D,F,H)",1441
100,2,3300,"4-5(A,C,E,G)",1441
1105,5,3300,6-7(C),1441
1199,5,3300,"6-7(A,E)",1441
310,6,3300,"12-13(A,C,E,G)",1441
506,7,3300,"8-9(C,E,G)",1441
506L,7,3300,8-9(A),1441
925,1,3300,2-3(G),1441
982,52,3301,"11(B,D,F,H)",1441
983,52,3302,"11(A,C,E,G)",1441
1001,6,3300,"6-7(B,D,F,H)",1441
202,9,3300,"8-9(B,D,F,H)",1441
402,7,3300,"2-3(B,D,F,H)",1441
981,52,3301,"11(A,C,E,G)",1441
984,51,3302,"10(B,D,F,H)",1441
HR,3,3300,1(A-H),1441
505,1,3300,"10-11(A,C,G)",1442
505L,1,3300,10-11(E),1442
601,6,3300,"2-3(B,D,F,H)",1442
925,12,3300,12-13(B),1442
982,22,3301,"5(B,D,F,H)",1442
983,22,3302,"5(A,C,E,G)",1442
100,13,3300,"2-3(A,C,E,G)",1442
1105,12,3300,12-13(F),1442
1199,12,3300,"12-13(D,H)",1442
310,9,3300,"6-7(B,D,F,H)",1442
1001,11,3300,"12-13(A,C,E,G)",1442
203,1,3300,"8-9(B,D,F,H)",1442
402,3,3300,"6-7(A,C,E,G)",1442
981,22,3301,"5(A,C,E,G)",1442
984,52,3302,"11(B,D,F,H)",1442
HR,4,3300,1(A-H),1442
100,6,3300,"12-13(A,C,E,G)",1443
1105,12,3300,12-13(F),1443
1199,12,3300,"12-13(D,H)",1443
310,12,3300,"2-3(B,D,F,H)",1443
505,2,3300,"10-11(B,D,H)",1443
505L,2,3300,10-11(F),1443
851,1,3300,"4-5(B,D,F,H)",1443
1001,5,3300,"6-7(A,C,E,G)",1443
208,2,3300,"4-5(A,C,E,G)",1443
402,4,3300,"8-9(A,C,E,G)",1443
601,8,3300,"6-7(B,D,F,H)",1443
925,12,3300,12-13(B),1443
981,52,3301,"11(A,C,E,G)",1443
982,41,3301,"8(B,D,F,H)",1443
983,52,3302,"11(A,C,E,G)",1443
984,41,3302,"8(B,D,F,H)",1443
HR,6,3300,1(A-H),1443
1199,5,3300,"6-7(A,E)",1444
310,10,3300,"12-13(B,D,F,H)",1444
506,12,3300,"6-7(B,D,H)",1444
601,10,3300,"10-11(B,D,F,H)",1444
981,42,3301,"9(A,C,E,G)",1444
982,42,3301,"9(B,D,F,H)",1444
984,41,3302,"8(B,D,F,H)",1444
100,6,3300,"12-13(A,C,E,G)",1444
1001,4,3300,"4-5(B,D,F,H)",1444
1105,5,3300,6-7(C),1444
202,4,3300,"10-11(A,C,E,G)",1444
480,1,3300,"4-5(A,C,E,G)",1444
506L,12,3300,6-7(F),1444
925,5,3300,6-7(G),1444
983,42,3302,"9(A,C,E,G)",1444
HR,7,3300,1(A-H),1444
100,6,3300,"12-13(A,C,E,G)",1445
1105,4,3300,4-5(F),1445
202,3,3300,"6-7(A,C,E,G)",1445
402,4,3300,"8-9(A,C,E,G)",1445
501,3,3300,"12-13(B,D,F,H)",1445
925,4,3300,4-5(B),1445
982,52,3301,"11(B,D,F,H)",1445
983,52,3302,"11(A,C,E,G)",1445
1001,8,3300,"8-9(B,D,F,H)",1445
1199,4,3300,"4-5(D,H)",1445
310,2,3300,"4-5(A,C,E,G)",1445
601,8,3300,"6-7(B,D,F,H)",1445
981,52,3301,"11(A,C,E,G)",1445
984,51,3302,"10(B,D,F,H)",1445
HR,8,3300,1(A-H),1445
100,11,3300,"10-11(B,D,F,H)",1446
984,41,3302,"8(B,D,F,H)",1446
1105,4,3300,4-5(F),1446
1199,4,3300,"4-5(D,H)",1446
310,5,3300,"10-11(A,C,E,G)",1446
506,12,3300,"6-7(B,D,H)",1446
506L,12,3300,6-7(F),1446
806,1,3300,"14(A,C,E,G)",1446
925,4,3300,4-5(B),1446
981,41,3301,"8(A,C,E,G)",1446
983,41,3302,"8(A,C,E,G)",1446
1001,5,3300,"6-7(A,C,E,G)",1446
202,2,3300,"4-5(A,C,E,G)",1446
402,11,3300,"12-13(B,D,F,H)",1446
601,1,3300,"2-3(A,C,E,G)",1446
820,1,3300,"2-3(B,D,F,H)",1446
982,41,3301,"8(B,D,F,H)",1446
HR,9,3300,1(A-H),1446
982,31,3301,"6(B,D,F,H)",1447
402,8,3300,"4-5(B,D,F,H)",1447
100,5,3300,"12-13(A,C,E,G)",1447
1001,1,3300,"2-3(A,C,E,G)",1447
312,2,3300,"10(B,D,F,H) 11(A-H)",1447
601,11,3300,"12-13(B,D,F,H)",1447
981,51,3301,"10(A,C,E,G)",1447
984,31,3302,"6(B,D,F,H)",1447
1105,2,3300,2-3(D),1447
204,1,3300,"8(A-H) 9(A,C,E,G)",1447
501,2,3300,"4-5(A,C,E,G)",1447
925,2,3300,2-3(H),1447
983,51,3302,"10(A,C,E,G)",1447
HR,10,3300,1(A-H),1447
1199,88,3300,"2-3(B,F)",1447
1001,6,3300,"6-7(B,D,F,H)",1448
1105,4,3300,4-5(F),1448
506,10,3300,"10-11(B,D,F)",1448
601,2,3300,"4-5(A,C,E,G)",1448
925,12,3300,12-13(B),1448
982,42,3301,"9(B,D,F,H)",1448
983,42,3302,"9(A,C,E,G)",1448
100,1,3300,"2-3(A,C,E,G)",1448
1199,4,3300,"4-5(D,H)",1448
310,3,3300,"6-7(A,C,E,G)",1448
506L,10,3300,10-11(H),1448
855,2,3300,"2-3(B,D,H)",1448
981,41,3301,"8(A,C,E,G)",1448
984,42,3302,"9(B,D,F,H)",1448
HR,1,3300,1(A-H),1448
202,5,3300,"12-13(A,C,E,G)",1448
402,5,3300,"10-11(A,C,E,G)",1448
100,14,3300,"12-13(B,D,F,H)",1449
1105,10,3300,10-11(D),1449
1199,10,3300,"10-11(B,F)",1449
310,3,3300,"6-7(A,C,E,G)",1449
506,1,3300,"2-3(A,C,E)",1449
506L,1,3300,2-3(G),1449
855,3,3300,"12-13(A,C,E)",1449
981,41,3301,"8(A,C,E,G)",1449
982,42,3301,"9(B,D,F,H)",1449
1001,2,3300,"2-3(B,D,F,H)",1449
202,8,3300,"6-7(B,D,F,H)",1449
491,1,3300,"10-11(A,C,E,G)",1449
601,7,3300,"4-5(B,D,F,H)",1449
925,10,3300,10-11(H),1449
983,22,3302,"5(A,C,E,G)",1449
984,42,3302,"9(B,D,F,H)",1449
HR,2,3300,1(A-H),1449
506L,5,3300,6-7(C),1450
855,3,3300,"12-13(A,C,E)",1450
925,4,3300,4-5(B),1450
982,51,3301,"10(B,D,F,H)",1450
984,32,3302,"7(B,D,F,H)",1450
100,12,3300,"12-13(B,D,F,H)",1450
1001,8,3300,"8-9(B,D,F,H)",1450
1105,4,3300,4-5(F),1450
1199,4,3300,"4-5(D,H)",1450
202,6,3300,"2-3(B,D,F,H)",1450
310,1,3300,"2-3(A,C,E,G)",1450
402,4,3300,"8-9(A,C,E,G)",1450
506,5,3300,"6-7(A,E,G)",1450
601,2,3300,"4-5(A,C,E,G)",1450
981,51,3301,"10(A,C,E,G)",1450
983,51,3302,"10(A,C,E,G)",1450
HR,3,3300,1(A-H),1450
100,3,3300,"6-7(A,C,E,G)",1451
1105,9,3300,10-11(C),1451
202,2,3300,"4-5(A,C,E,G)",1451
310,12,3300,"2-3(B,D,F,H)",1451
506,14,3300,"4-5(B,F,H)",1451
601,10,3300,"10-11(B,D,F,H)",1451
855,3,3300,"12-13(A,C,E)",1451
981,41,3301,"8(A,C,E,G)",1451
983,41,3302,"8(A,C,E,G)",1451
984,42,3302,"9(B,D,F,H)",1451
1001,12,3300,"12-13(B,D,F,H)",1451
1199,9,3300,"10-11(A,E)",1451
420,1,3300,"6-7(B,D,F,H)",1451
506L,14,3300,4-5(D),1451
925,9,3300,10-11(G),1451
982,42,3301,"9(B,D,F,H)",1451
HR,4,3300,1(A-H),1451
1001,11,3300,"12-13(A,C,E,G)",1452
1199,1,3300,"2-3(A,E)",1452
203,1,3300,"8-9(B,D,F,H)",1452
491,2,3300,"4-5(B,D,F,H)",1452
506L,7,3300,8-9(A),1452
601,2,3300,"4-5(A,C,E,G)",1452
820,1,3300,"2-3(B,D,F,H)",1452
981,31,3301,"6(A,C,E,G)",1452
982,51,3301,"10(B,D,F,H)",1452
984,32,3302,"7(B,D,F,H)",1452
100,14,3300,"12-13(B,D,F,H)",1452
1105,1,3300,2-3(C),1452
310,5,3300,"10-11(A,C,E,G)",1452
506,7,3300,"8-9(C,E,G)",1452
806,1,3300,"14(A,C,E,G)",1452
925,1,3300,2-3(G),1452
983,31,3302,"6(A,C,E,G)",1452
HR,5,3300,1(A-H),1452
100,1,3300,"2-3(A,C,E,G)",1453
1001,10,3300,"10-11(B,D,F,H)",1453
1199,3,3300,"4-5(C,G)",1453
202,6,3300,"2-3(B,D,F,H)",1453
402,10,3300,"8-9(B,D,F,H)",1453
506L,15,3300,10-11(C),1453
601,3,3300,"8-9(A,C,E,G)",1453
981,31,3301,"6(A,C,E,G)",1453
983,31,3302,"6(A,C,E,G)",1453
984,31,3302,"6(B,D,F,H)",1453
1105,3,3300,4-5(E),1453
310,8,3300,"4-5(B,D,F,H)",1453
506,15,3300,"10-11(A,E,G)",1453
925,3,3300,4-5(A),1453
982,32,3301,"7(B,D,F,H)",1453
HR,6,3300,1(A-H),1453
1105,7,3300,8-9(E),1454
1199,7,3300,"8-9(C,G)",1454
1001,11,3300,"12-13(A,C,E,G)",1454
202,7,3300,"4-5(B,D,F,H)",1454
480,3,3300,"2-3(A,C,E,G)",1454
506L,5,3300,6-7(C),1454
601,8,3300,"6-7(B,D,F,H)",1454
925,7,3300,8-9(A),1454
982,51,3301,"10(B,D,F,H)",1454
983,52,3302,"11(A,C,E,G)",1454
100,10,3300,"8-9(B,D,F,H)",1454
310,10,3300,"12-13(B,D,F,H)",1454
506,5,3300,"6-7(A,E,G)",1454
855,2,3300,"2-3(B,D,H)",1454
981,52,3301,"11(A,C,E,G)",1454
984,51,3302,"10(B,D,F,H)",1454
HR,8,3300,1(A-H),1454
100,3,3300,"6-7(A,C,E,G)",1455
1105,2,3300,2-3(D),1455
202,10,3300,"10-11(B,D,F,H)",1455
310,8,3300,"4-5(B,D,F,H)",1455
506,12,3300,"6-7(B,D,H)",1455
601,1,3300,"2-3(A,C,E,G)",1455
925,2,3300,2-3(H),1455
982,42,3301,"9(B,D,F,H)",1455
1001,3,3300,"4-5(A,C,E,G)",1455
1199,2,3300,"2-3(B,F)",1455
402,5,3300,"10-11(A,C,E,G)",1455
506L,12,3300,6-7(F),1455
981,42,3301,"9(A,C,E,G)",1455
983,42,3302,"9(A,C,E,G)",1455
984,41,3302,"8(B,D,F,H)",1455
HR,9,3300,1(A-H),1455
601,2,3300,"4-5(A,C,E,G)",1456
983,42,3302,"9(A,C,E,G)",1456
855,1,3300,"2-3(A,C,G)",1456
981,42,3301,"9(A,C,E,G)",1456
100,5,3300,"12-13(A,C,E,G)",1456
1001,2,3300,"2-3(B,D,F,H)",1456
1105,8,3300,8-9(F),1456
1199,8,3300,"8-9(D,H)",1456
202,3,3300,"6-7(A,C,E,G)",1456
310,8,3300,"4-5(B,D,F,H)",1456
402,12,3300,"12-13(B,D,F,H)",1456
506,15,3300,"10-11(A,E,G)",1456
506L,15,3300,10-11(C),1456
925,8,3300,8-9(B),1456
982,52,3301,"11(B,D,F,H)",1456
984,52,3302,"11(B,D,F,H)",1456
HR,10,3300,1(A-H),1456
1198,2,3300,2-3(E),1456
1198,8,3300,6-7(H),1456
100,9,3300,"6-7(B,D,F,H)",1457
1001,10,3300,"10-11(B,D,F,H)",1457
1199,5,3300,"6-7(A,E)",1457
310,1,3300,"2-3(A,C,E,G)",1457
402,5,3300,"10-11(A,C,E,G)",1457
506L,6,3300,2-3(B),1457
855,3,3300,"12-13(A,C,E)",1457
925,5,3300,6-7(G),1457
982,41,3301,"8(B,D,F,H)",1457
984,41,3302,"8(B,D,F,H)",1457
1105,4,3300,4-5(F),1457
213,4,3300,"12-13(B,D,F,H)",1457
506,6,3300,"2-3(D,F,H)",1457
603,1,3300,"4-5(A,C,E,G)",1457
981,41,3301,"8(A,C,E,G)",1457
983,41,3302,"8(A,C,E,G)",1457
HR,1,3300,1(A-H),1457
100,2,3300,"4-5(A,C,E,G)",1458
1105,9,3300,10-11(C),1458
202,7,3300,"4-5(B,D,F,H)",1458
310,3,3300,"6-7(A,C,E,G)",1458
505,3,3300,"12-13(C,E,G)",1458
601,11,3300,"12-13(B,D,F,H)",1458
925,9,3300,10-11(G),1458
982,42,3301,"9(B,D,F,H)",1458
984,41,3302,"8(B,D,F,H)",1458
1001,10,3300,"10-11(B,D,F,H)",1458
1199,9,3300,"10-11(A,E)",1458
402,9,3300,"6-7(B,D,F,H)",1458
505L,3,3300,12-13(A),1458
981,42,3301,"9(A,C,E,G)",1458
983,42,3302,"9(A,C,E,G)",1458
HR,2,3300,1(A-H),1458
601,10,3300,"10-11(B,D,F,H)",1459
984,41,3302,"8(B,D,F,H)",1459
100,2,3300,"4-5(A,C,E,G)",1459
1105,5,3300,6-7(C),1459
202,4,3300,"10-11(A,C,E,G)",1459
310,9,3300,"6-7(B,D,F,H)",1459
506,14,3300,"4-5(B,F,H)",1459
925,5,3300,6-7(G),1459
981,41,3301,"8(A,C,E,G)",1459
983,41,3302,"8(A,C,E,G)",1459
1001,11,3300,"12-13(A,C,E,G)",1459
1199,5,3300,"6-7(A,E)",1459
402,1,3300,"2-3(A,C,E,G)",1459
506L,14,3300,4-5(D),1459
855,2,3300,"2-3(B,D,H)",1459
982,41,3301,"8(B,D,F,H)",1459
HR,3,3300,1(A-H),1459
402,7,3300,"2-3(B,D,F,H)",1460
100,3,3300,"6-7(A,C,E,G)",1460
1001,4,3300,"4-5(B,D,F,H)",1460
1199,3,3300,"4-5(C,G)",1460
310,9,3300,"6-7(B,D,F,H)",1460
505L,1,3300,10-11(E),1460
925,3,3300,4-5(A),1460
981,42,3301,"9(A,C,E,G)",1460
983,42,3302,"9(A,C,E,G)",1460
1105,3,3300,4-5(E),1460
213,1,3300,"2-3(A,C,E,G)",1460
505,1,3300,"10-11(A,C,G)",1460
601,10,3300,"10-11(B,D,F,H)",1460
982,41,3301,"8(B,D,F,H)",1460
984,41,3302,"8(B,D,F,H)",1460
HR,4,3300,1(A-H),1460
100,9,3300,"6-7(B,D,F,H)",1461
1001,5,3300,"6-7(A,C,E,G)",1461
1199,3,3300,"4-5(C,G)",1461
314,2,3300,"4-5(B,D,F,H)",1461
402,5,3300,"10-11(A,C,E,G)",1461
505L,2,3300,10-11(F),1461
925,3,3300,4-5(A),1461
981,41,3301,"8(A,C,E,G)",1461
983,41,3302,"8(A,C,E,G)",1461
1105,3,3300,4-5(E),1461
213,4,3300,"12-13(B,D,F,H)",1461
505,2,3300,"10-11(B,D,H)",1461
603,2,3300,"12-13(A,C,E,G)",1461
982,41,3301,"8(B,D,F,H)",1461
984,41,3302,"8(B,D,F,H)",1461
HR,5,3300,1(A-H),1461
100,1,3300,"2-3(A,C,E,G)",1462
1001,5,3300,"6-7(A,C,E,G)",1462
982,51,3301,"10(B,D,F,H)",1462
984,51,3302,"10(B,D,F,H)",1462
1105,11,3300,12-13(E),1462
1199,6,3300,"6-7(B,F)",1462
213,3,3300,"4-5(B,D,F,H)",1462
314,3,3300,"12-13(B,D,F,H)",1462
402,2,3300,"4-5(A,C,E,G)",1462
505,1,3300,"10-11(A,C,G)",1462
505L,1,3300,10-11(E),1462
603,3,3300,"8-9(B,D,F,H)",1462
925,11,3300,12-13(A),1462
981,41,3301,"8(A,C,E,G)",1462
983,41,3302,"8(A,C,E,G)",1462
HR,6,3300,1(A-H),1462
1001,11,3300,"12-13(A,C,E,G)",1463
1105,4,3300,4-5(F),1463
202,6,3300,"2-3(B,D,F,H)",1463
402,2,3300,"4-5(A,C,E,G)",1463
506,15,3300,"10-11(A,E,G)",1463
601,3,3300,"8-9(A,C,E,G)",1463
981,31,3301,"6(A,C,E,G)",1463
983,31,3302,"6(A,C,E,G)",1463
984,31,3302,"6(B,D,F,H)",1463
100,10,3300,"8-9(B,D,F,H)",1463
310,11,3300,"10-11(B,D,F,H)",1463
506L,15,3300,10-11(C),1463
925,4,3300,4-5(B),1463
982,32,3301,"7(B,D,F,H)",1463
HR,7,3300,1(A-H),1463
1199,15,3300,"12-13(B,D,F,H)",1463
310,11,3300,"10-11(B,D,F,H)",1464
1001,2,3300,"2-3(B,D,F,H)",1464
1199,11,3300,"12-13(C,G)",1464
402,3,3300,"6-7(A,C,E,G)",1464
506L,1,3300,2-3(G),1464
601,4,3300,"10-11(A,C,E,G)",1464
981,41,3301,"8(A,C,E,G)",1464
983,41,3302,"8(A,C,E,G)",1464
1105,11,3300,12-13(E),1464
506,1,3300,"2-3(A,C,E)",1464
925,11,3300,12-13(A),1464
HR,8,3300,1(A-H),1464
203,1,3300,"8-9(B,D,F,H)",1464
100,8,3300,"4-5(B,D,F,H)",1464
982,31,3301,"6(B,D,F,H)",1464
984,31,3302,"6(B,D,F,H)",1464
982,42,3301,"9(B,D,F,H)",1465
100,11,3300,"10-11(B,D,F,H)",1465
1001,11,3300,"12-13(A,C,E,G)",1465
1199,1,3300,"2-3(A,E)",1465
213,2,3300,"6-7(A,C,E,G)",1465
402,9,3300,"6-7(B,D,F,H)",1465
505L,1,3300,10-11(E),1465
603,1,3300,"4-5(A,C,E,G)",1465
925,1,3300,2-3(G),1465
983,42,3302,"9(A,C,E,G)",1465
1105,1,3300,2-3(C),1465
314,3,3300,"12-13(B,D,F,H)",1465
505,1,3300,"10-11(A,C,G)",1465
851,1,3300,"4-5(B,D,F,H)",1465
981,42,3301,"9(A,C,E,G)",1465
984,42,3302,"9(B,D,F,H)",1465
HR,9,3300,1(A-H),1465
1199,1,3300,"2-3(A,E)",1466
100,11,3300,"10-11(B,D,F,H)",1466
1105,1,3300,2-3(C),1466
203,1,3300,"8-9(B,D,F,H)",1466
310,4,3300,"8-9(A,C,E,G)",1466
506,13,3300,"12-13(A,C,G)",1466
601,11,3300,"12-13(B,D,F,H)",1466
925,2,3300,2-3(H),1466
982,31,3301,"6(B,D,F,H)",1466
984,31,3302,"6(B,D,F,H)",1466
1001,4,3300,"4-5(B,D,F,H)",1466
407,1,3300,"4-5(A,C,E,G)",1466
506L,13,3300,12-13(E),1466
981,52,3301,"11(A,C,E,G)",1466
983,52,3302,"11(A,C,E,G)",1466
HR,10,3300,1(A-H),1466
480,2,3300,"2-3(B,D,F,H)",1467
314,3,3300,"12-13(B,D,F,H)",1467
100,9,3300,"6-7(B,D,F,H)",1467
1105,7,3300,8-9(E),1467
213,1,3300,"2-3(A,C,E,G)",1467
505,3,3300,"12-13(C,E,G)",1467
603,3,3300,"8-9(B,D,F,H)",1467
925,7,3300,8-9(A),1467
982,52,3301,"11(B,D,F,H)",1467
984,51,3302,"10(B,D,F,H)",1467
1001,5,3300,"6-7(A,C,E,G)",1467
1199,7,3300,"8-9(C,G)",1467
505L,3,3300,12-13(A),1467
981,52,3301,"11(A,C,E,G)",1467
983,52,3302,"11(A,C,E,G)",1467
HR,6,3300,1(A-H),1467
402,10,3300,"8-9(B,D,F,H)",1468
982,32,3301,"7(B,D,F,H)",1468
100,7,3300,"2-3(B,D,F,H)",1468
1105,1,3300,2-3(C),1468
204,2,3300,"10(B,D,F,H) 11(A-H)",1468
310,8,3300,"4-5(B,D,F,H)",1468
1001,11,3300,"12-13(A,C,E,G)",1468
1199,1,3300,"2-3(A,E)",1468
501,2,3300,"4-5(A,C,E,G)",1468
601,3,3300,"8-9(A,C,E,G)",1468
925,1,3300,2-3(G),1468
981,31,3301,"6(A,C,E,G)",1468
983,31,3302,"6(A,C,E,G)",1468
984,32,3302,"7(B,D,F,H)",1468
HR,2,3300,1(A-H),1468
202,1,3300,"2-3(A,C,E,G)",1469
100,6,3300,"12-13(A,C,E,G)",1469
1105,3,3300,4-5(E),1469
420,1,3300,"6-7(B,D,F,H)",1469
506,10,3300,"10-11(B,D,F)",1469
601,6,3300,"2-3(B,D,F,H)",1469
925,3,3300,4-5(A),1469
981,52,3301,"11(A,C,E,G)",1469
983,52,3302,"11(A,C,E,G)",1469
1001,4,3300,"4-5(B,D,F,H)",1469
1199,3,3300,"4-5(C,G)",1469
310,4,3300,"8-9(A,C,E,G)",1469
506L,10,3300,10-11(H),1469
855,4,3300,"12-13(B,D,F)",1469
982,41,3301,"8(B,D,F,H)",1469
984,41,3302,"8(B,D,F,H)",1469
HR,4,3300,1(A-H),1469
603,3,3300,"8-9(B,D,F,H)",1470
982,52,3301,"11(B,D,F,H)",1470
983,42,3302,"9(A,C,E,G)",1470
1001,5,3300,"6-7(A,C,E,G)",1470
100,2,3300,"4-5(A,C,E,G)",1470
1199,1,3300,"2-3(A,E)",1470
314,2,3300,"4-5(B,D,F,H)",1470
505,4,3300,"12-13(D,F,H)",1470
505L,4,3300,12-13(B),1470
925,1,3300,2-3(G),1470
1105,1,3300,2-3(C),1470
205,1,3300,"10-11(A,C,E,G)",1470
402,9,3300,"6-7(B,D,F,H)",1470
981,42,3301,"9(A,C,E,G)",1470
984,52,3302,"11(B,D,F,H)",1470
HR,5,3300,1(A-H),1470
100,13,3300,"2-3(A,C,E,G)",1471
1001,10,3300,"10-11(B,D,F,H)",1471
1199,2,3300,"2-3(B,F)",1471
310,10,3300,"12-13(B,D,F,H)",1471
506,11,3300,"6-7(A,C,E)",1471
506L,11,3300,6-7(G),1471
855,3,3300,"12-13(A,C,E)",1471
981,22,3301,"5(A,C,E,G)",1471
982,22,3301,"5(B,D,F,H)",1471
984,42,3302,"9(B,D,F,H)",1471
1105,2,3300,2-3(D),1471
202,8,3300,"6-7(B,D,F,H)",1471
402,5,3300,"10-11(A,C,E,G)",1471
601,3,3300,"8-9(A,C,E,G)",1471
925,2,3300,2-3(H),1471
983,22,3302,"5(A,C,E,G)",1471
HR,7,3300,1(A-H),1471
1001,5,3300,"6-7(A,C,E,G)",1472
1105,2,3300,2-3(D),1472
202,5,3300,"12-13(A,C,E,G)",1472
402,12,3300,"12-13(B,D,F,H)",1472
506,14,3300,"4-5(B,F,H)",1472
601,9,3300,"8-9(B,D,F,H)",1472
806,1,3300,"14(A,C,E,G)",1472
981,52,3301,"11(A,C,E,G)",1472
982,51,3301,"10(B,D,F,H)",1472
984,32,3302,"7(B,D,F,H)",1472
100,1,3300,"2-3(A,C,E,G)",1472
1199,2,3300,"2-3(B,F)",1472
310,4,3300,"8-9(A,C,E,G)",1472
506L,14,3300,4-5(D),1472
802,1,3300,"4-5(A,C,E,G)",1472
925,2,3300,2-3(H),1472
983,52,3302,"11(A,C,E,G)",1472
HR,8,3300,1(A-H),1472
100,11,3300,"10-11(B,D,F,H)",1473
601,9,3300,"8-9(B,D,F,H)",1473
982,32,3301,"7(B,D,F,H)",1473
984,32,3302,"7(B,D,F,H)",1473
1001,1,3300,"2-3(A,C,E,G)",1473
1105,5,3300,6-7(C),1473
208,7,3300,"4-5(B,D,F,H)",1473
407,2,3300,"10-11(A,C,E,G)",1473
505,3,3300,"12-13(C,E,G)",1473
981,42,3301,"9(A,C,E,G)",1473
1199,5,3300,"6-7(A,E)",1473
310,10,3300,"12-13(B,D,F,H)",1473
505L,3,3300,12-13(A),1473
925,5,3300,6-7(G),1473
983,42,3302,"9(A,C,E,G)",1473
HR,9,3300,1(A-H),1473
1001,2,3300,"2-3(B,D,F,H)",1474
1199,6,3300,"6-7(B,F)",1474
202,9,3300,"8-9(B,D,F,H)",1474
480,1,3300,"4-5(A,C,E,G)",1474
983,32,3302,"7(A,C,E,G)",1474
506,15,3300,"10-11(A,E,G)",1474
100,1,3300,"2-3(A,C,E,G)",1474
